time,qw,qx,qy,qz
2.06,0.5623090256470691,-0.7465733233942292,-0.22782804935845943,0.2730040519799273
2.07,0.5550117927958472,-0.7441636980680607,-0.23808970766045226,0.2854743271143102
2.0799999999999996,0.5475370309340544,-0.74151604060143,-0.24827520932797936,0.29785328891896956
2.0899999999999994,0.5412984288283539,-0.7370778782527396,-0.259419463583739,0.31050564286711496
2.099999999999999,0.5376253928753784,-0.729650966948501,-0.27191793378352563,0.32346412575989136
2.109999999999999,0.5337411861406004,-0.7219374602431239,-0.2843095989041176,0.336295557041589
2.1199999999999988,0.5340123737138205,-0.7125170400455191,-0.2994353058167983,0.3427663198094346
2.1299999999999986,0.5340915968473358,-0.7028404873290717,-0.31445337303134013,0.349113866435163
2.1399999999999983,0.5387844342454448,-0.6904064026844207,-0.33331111796539115,0.349219173568455
2.149999999999998,0.5435830102121145,-0.6714945268287211,-0.3536064885473796,0.35857365032166005
2.159999999999998,0.5501434013681082,-0.6469842082076176,-0.3840105697536454,0.36233900504716793
2.1699999999999977,0.5518147867223031,-0.6285462003906468,-0.40001510432828963,0.37472394030583084
2.1799999999999975,0.5474245557701993,-0.6165864491914879,-0.411493743741656,0.38835602901810207
2.1899999999999973,0.5382087310618375,-0.6090717000651595,-0.42181132089332785,0.401793772419097
2.199999999999997,0.5217750575362299,-0.607810819053201,-0.42786636592239286,0.4186253342635945
2.209999999999997,0.5050326911949423,-0.6061903447060988,-0.43366827644201045,0.43520922878233104
2.2199999999999966,0.46795795927190936,-0.7878249590422005,-0.3916782554079152,0.08327860772633697
2.2299999999999964,0.44302919713947553,-0.8059066184776712,-0.37966131663007324,0.10048351820351624
2.239999999999996,0.4189772699089861,-0.8223452975911472,-0.3675577225560951,0.11448833747905061
2.249999999999996,0.3944261910381673,-0.8378042696090594,-0.3550162358962747,0.1283567602348796
2.259999999999996,0.3729477853214766,-0.8503470650245205,-0.34142950289657886,0.14575909227140804
2.2699999999999956,0.3508355350009244,-0.8613574816080276,-0.3282439606094571,0.16502611484825333
2.2799999999999954,0.32981523793652884,-0.8700178077320524,-0.3183528914525524,0.18150030181182591
2.289999999999995,0.31033711487284055,-0.8760627449951434,-0.31210657820030213,0.19696300619170687
2.299999999999995,0.29344113224531954,-0.8794936714422769,-0.3063441670089437,0.21572305194198857
2.3099999999999947,0.2705565723735068,-0.8793284374463953,-0.3091036100991638,0.240905787533725
2.3199999999999945,0.26252553707505794,-0.8742998652512379,-0.3155183094174584,0.2590912665982176
